Any,Núm. Mes,Nom Mes,Regió Policial (RP),Àrea Bàsica Policial (ABP),Província,Comarca,Municipi,Tipus de lloc dels fets,Tipus de fet,Tipus de fet (Codi penal) o d’Infracció (altres lleis),Àmbit fet,Rol,Sexe,Edat,Nombre víctimes
2021,7,juliol,RP Metropolitana Sud,ABP Alt Penedès,Barcelona,Alt Penedès,Vilafranca del Penedès,Via Pública urbana,Delicte,Amenaces,Ètnic/origen nacional/origen racial,Persona autora,HOME,14,1
2021,7,juliol,RP Ponent,ABP Segarra - Urgell,Lleida,Urgell,Tàrrega,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,Orientació política,Víctima,HOME,47,1
2021,7,juliol,RP  Metropolitana Nord,ABP Rubí,Barcelona,Vallès Occidental,Sant Cugat del Vallès,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Víctima,HOME,19,1
2021,7,juliol,RP  Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Via Pública urbana,Delicte,Amenaces,LGTBI-fòbia,Persona autora,HOME,30,1
2021,7,juliol,RP  Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Via Pública urbana,Delicte,Amenaces,LGTBI-fòbia,Víctima,HOME,18,1
2021,7,juliol,RP Ponent,ABP Segarra - Urgell,Lleida,Urgell,Resta municipis ABP Segarra - Urgell,Bar musical_COM,Delicte,Coaccions (lleu),Orientació política,Persona autora,HOME,64,1
2021,7,juliol,RP Ponent,ABP Segarra - Urgell,Lleida,Urgell,Tàrrega,Bar musical_COM,Delicte,Coaccions (lleu),Orientació política,Víctima,HOME,72,1
2021,7,juliol,RP Central,ABP Osona,Barcelona,Osona,Esquirol,Hab. Escala/portal finca/replà,Delicte,Amenaces (lleu),Orientació política,Víctima,HOME,47,1
2021,7,juliol,RP  Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Camp de futbol,Delicte,Injúria,Ètnic/origen nacional/origen racial,Persona autora,HOME,54,1
2021,7,juliol,RP  Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Camp de futbol,Delicte,Injúria,Etnic/origen nacional/origen racial,Víctima,HOME,21,1
2021,7,juliol,RP  Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Camp de futbol,Delicte,Injúria,Etnic/origen nacional/origen racial,Víctima,HOME,24,1
2021,7,juliol,RP Central,ABP Solsonès,Lleida,Solsonès,Resta municipis ABP Solsonès,Hab. 1a Res. Pis/apartament,Delicte,Contra exer. drets fonamentals i llib. públiques,Sexisme,Persona autora,HOME,35,1
2021,7,juliol,RP Central,ABP Solsonès,Lleida,Solsonès,Solsona,Hab. 1a Res. Pis/apartament,Delicte,Contra exer. drets fonamentals i llib. públiques,Sexisme,Víctima,DONA,23,1
2021,7,juliol,RP  Metropolitana Nord,ABP Cerdanyola,Barcelona,Vallès Occidental,Ripollet,Via Pública urbana,Delicte,Robatori amb violència i/o intimidació,Orientació política,Víctima,HOME,61,1
2021,7,juliol,RP  Metropolitana Nord,ABP Cerdanyola,Barcelona,Vallès Occidental,Ripollet,Via Pública urbana,Delicte,Robatori amb violència i/o intimidació,Orientació política,Persona autora,DONA,35,1
2021,7,juliol,RP  Metropolitana Nord,ABP Cerdanyola,Barcelona,Vallès Occidental,Ripollet,Via Pública urbana,Delicte,Robatori amb violència i/o intimidació,Orientació política,Víctima,HOME,52,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Sant Andreu,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Danys (lleu),Etnic/origen nacional/origen racial,Víctima,DONA,34,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Sant Andreu,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Danys (lleu),Ètnic/origen nacional/origen racial,Persona autora,HOME,36,1
2021,7,juliol,RP Metropolitana Sud,ABP Gavà,Barcelona,Baix Llobregat,Castelldefels,Parcs/Jardins,Delicte,Lesions,Ètnic/origen nacional/origen racial,Persona autora,HOME,47,1
2021,7,juliol,RP Metropolitana Sud,ABP Gavà,Barcelona,Baix Llobregat,Castelldefels,Parcs/Jardins,Delicte,Lesions,Etnic/origen nacional/origen racial,Víctima,HOME,15,1
2021,7,juliol,RP Metropolitana Sud,ABP Martorell,Barcelona,Baix Llobregat,Castellví de Rosanes,Via Pública urbana,Delicte,Amenaces,Orientació política,Víctima,HOME,59,1
2021,7,juliol,RP Central,ABP Osona,Barcelona,Osona,Vic,Metro estació,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Víctima,DONA,38,1
2021,7,juliol,RP  Metropolitana Nord,ABP Granollers,Barcelona,Vallès Oriental,Resta municipis ABP Granollers,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Persona autora,HOME,47,1
2021,7,juliol,RP  Metropolitana Nord,ABP Granollers,Barcelona,Vallès Oriental,Lliçà de Vall,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Víctima,DONA,62,1
2021,7,juliol,RP Ponent,ABP Segarra - Urgell,Lleida,Urgell,Tàrrega,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,Orientació política,Víctima,HOME,72,1
2021,7,juliol,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Girona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Persona autora,HOME,70,1
2021,7,juliol,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Girona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Víctima,DONA,38,1
2021,7,juliol,RP Camp de Tarragona,ABP Baix Camp - Priorat,Tarragona,Baix Camp,Reus,Circuit curses a motor,Delicte,Furt (lleu),Ètnic/origen nacional/origen racial,Persona autora,DONA,46,1
2021,7,juliol,RP Camp de Tarragona,ABP Baix Camp - Priorat,Tarragona,Baix Camp,Reus,Circuit curses a motor,Delicte,Furt (lleu),Etnic/origen nacional/origen racial,Víctima,DONA,42,1
2021,7,juliol,RP Camp de Tarragona,ABP Baix Camp - Priorat,Tarragona,Baix Camp,Resta municipis ABP Baix Camp - Priorat,Bar_COM,Delicte,Contra exer. drets fonamentals i llib. públiques,Ètnic/origen nacional/origen racial,Persona autora,HOME,39,1
2021,7,juliol,RP Camp de Tarragona,ABP Baix Camp - Priorat,Tarragona,Baix Camp,Riudoms,Bar_COM,Delicte,Contra exer. drets fonamentals i llib. públiques,Etnic/origen nacional/origen racial,Víctima,HOME,36,1
2021,7,juliol,RP Metropolitana Sud,ABP Esplugues de Llobregat,Barcelona,Baix Llobregat,Esplugues de Llobregat,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Víctima,HOME,24,1
2021,7,juliol,RP Girona,ABP Selva Litoral,Girona,Selva,Lloret de Mar,Via Pública urbana,Delicte,Danys (lleu),LGTBI-fòbia,Persona autora,HOME,35,1
2021,7,juliol,RP Girona,ABP Selva Litoral,Girona,Selva,Lloret de Mar,Via Pública urbana,Delicte,Danys (lleu),LGTBI-fòbia,Víctima,HOME,29,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Parc temàtic/atraccions/aquàtic,Delicte,Amenaces (lleu),LGTBI-fòbia,Víctima,HOME,23,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Parc temàtic/atraccions/aquàtic,Delicte,Amenaces (lleu),LGTBI-fòbia,Víctima,HOME,23,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Parc temàtic/atraccions/aquàtic,Delicte,Amenaces (lleu),LGTBI-fòbia,Víctima,HOME,21,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,Etnic/origen nacional/origen racial,Víctima,HOME,21,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,Ètnic/origen nacional/origen racial,Persona autora,HOME,24,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,Ètnic/origen nacional/origen racial,Persona autora,DONA,38,1
2021,7,juliol,RP Central,ABP Solsonès,Lleida,Solsonès,Solsona,Metro estació,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Víctima,HOME,36,1
2021,7,juliol,RP  Metropolitana Nord,ABP Granollers,Barcelona,Vallès Oriental,Montornès del Vallès,Hab. 1a Res. Pis/apartament,Delicte,Amenaces (lleu),LGTBI-fòbia,Víctima,HOME,52,1
2021,7,juliol,RP  Metropolitana Nord,ABP Granollers,Barcelona,Vallès Oriental,Resta municipis ABP Granollers,Hab. 1a Res. Pis/apartament,Delicte,Amenaces (lleu),LGTBI-fòbia,Persona autora,DONA,33,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Gràcia,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,Etnic/origen nacional/origen racial,Víctima,DONA,24,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Gràcia,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,Etnic/origen nacional/origen racial,Víctima,DONA,60,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Gràcia,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,Etnic/origen nacional/origen racial,Víctima,DONA,27,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Gràcia,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,Ètnic/origen nacional/origen racial,Persona autora,HOME,27,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Gràcia,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,Ètnic/origen nacional/origen racial,Persona autora,DONA,28,1
2021,7,juliol,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Via Pública urbana,Delicte,Lesions,LGTBI-fòbia,Persona autora,HOME,15,1
2021,7,juliol,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Via Pública urbana,Delicte,Lesions,LGTBI-fòbia,Víctima,HOME,16,1
2021,7,juliol,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Via Pública urbana,Delicte,Lesions,LGTBI-fòbia,Persona autora,HOME,16,1
2021,7,juliol,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Via Pública urbana,Delicte,Lesions,LGTBI-fòbia,Persona autora,HOME,15,1
2021,7,juliol,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Via Pública urbana,Delicte,Lesions,LGTBI-fòbia,Persona autora,DONA,14,1
2021,7,juliol,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Vilanova i la Geltrú,Parcs/Jardins,Delicte,Amenaces (lleu),LGTBI-fòbia,Víctima,HOME,21,1
2021,7,juliol,RP Girona,ABP Baix Empordà - Sant Feliu,Girona,Baix Empordà,Calonge,Discoteca_COM,Delicte,Lesions (lleu),LGTBI-fòbia,Víctima,HOME,32,1
2021,7,juliol,RP Girona,ABP Baix Empordà - Sant Feliu,Girona,Baix Empordà,Resta municipis ABP Baix Empordà - Sant Feliu,Discoteca_COM,Delicte,Lesions (lleu),LGTBI-fòbia,Persona autora,HOME,48,1
2021,7,juliol,RP  Metropolitana Nord,ABP Mollet del Vallès,Barcelona,Vallès Oriental,Resta municipis ABP Mollet del Vallès,Platja,Delicte,Contra exer. drets fonamentals i llib. públiques,Ètnic/origen nacional/origen racial,Persona autora,HOME,41,1
2021,7,juliol,RP  Metropolitana Nord,ABP Mollet del Vallès,Barcelona,Vallès Oriental,Resta municipis ABP Mollet del Vallès,Platja,Delicte,Contra exer. drets fonamentals i llib. públiques,Ètnic/origen nacional/origen racial,Persona autora,HOME,43,1
2021,7,juliol,RP  Metropolitana Nord,ABP Mollet del Vallès,Barcelona,Vallès Oriental,Sant Fost de Campsentelles,Platja,Delicte,Contra exer. drets fonamentals i llib. públiques,Etnic/origen nacional/origen racial,Víctima,DONA,29,1
2021,7,juliol,RP  Metropolitana Nord,ABP Mollet del Vallès,Barcelona,Vallès Oriental,Resta municipis ABP Mollet del Vallès,Platja,Delicte,Contra exer. drets fonamentals i llib. públiques,Ètnic/origen nacional/origen racial,Persona autora,HOME,43,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Hab. 1a Res. Pis/apartament,Delicte,Robatori amb violència i/o intimidació,LGTBI-fòbia,Víctima,DONA,51,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Hab. 1a Res. Pis/apartament,Delicte,Robatori amb violència i/o intimidació,LGTBI-fòbia,Persona autora,DONA,27,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Restaurant-bar_CC,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Víctima,HOME,48,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Restaurant-bar_CC,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Persona autora,DONA,37,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Nou Barris,Barcelona,Barcelonès,Barcelona,Perruqueria/Centre d'estètica_COM,Delicte,Contra exer. drets fonamentals i llib. públiques,Orientació política,Víctima,HOME,53,1
2021,7,juliol,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via Pública urbana,Delicte,Amenaces (lleu),LGTBI-fòbia,Víctima,HOME,32,1
2021,7,juliol,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via Pública urbana,Delicte,Amenaces (lleu),LGTBI-fòbia,Persona autora,HOME,66,1
2021,7,juliol,RP Girona,ABP Baix Empordà - La Bisbal,Girona,Baix Empordà,la Bisbal d'Empordà,Bar_COM,Delicte,Lesions,LGTBI-fòbia,Víctima,DONA,46,1
2021,7,juliol,RP Girona,ABP Baix Empordà - La Bisbal,Girona,Baix Empordà,Resta municipis ABP Baix Empordà - La Bisbal,Bar_COM,Delicte,Lesions,LGTBI-fòbia,Persona autora,HOME,40,1
2021,7,juliol,RP Girona,ABP Baix Empordà - La Bisbal,Girona,Baix Empordà,la Bisbal d'Empordà,Bar_COM,Delicte,Lesions,LGTBI-fòbia,Víctima,DONA,38,1
2021,7,juliol,RP Metropolitana Sud,ABP l'Hospitalet de Llobregat,Barcelona,Barcelonès,l' Hospitalet de Llobregat,Depen. Govern Local,Delicte,Furt (lleu),Etnic/origen nacional/origen racial,Víctima,DONA,58,1
2021,7,juliol,RP Metropolitana Sud,ABP l'Hospitalet de Llobregat,Barcelona,Barcelonès,l' Hospitalet de Llobregat,Depen. Govern Local,Delicte,Furt (lleu),Ètnic/origen nacional/origen racial,Persona autora,HOME,56,1
2021,7,juliol,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Bordils,Supermercat_CC,Delicte,Assetjament,Orientació política,Víctima,DONA,50,1
2021,7,juliol,RP  Metropolitana Nord,ABP Rubí,Barcelona,Vallès Occidental,Rubí,Via Pública urbana,Delicte,Amenaces,Etnic/origen nacional/origen racial,Víctima,DONA,19,1
2021,7,juliol,RP  Metropolitana Nord,ABP Rubí,Barcelona,Vallès Occidental,Rubí,Via Pública urbana,Delicte,Amenaces,Ètnic/origen nacional/origen racial,Persona autora,HOME,53,1
2021,7,juliol,RP Ponent,ABP Segarra - Urgell,Lleida,Urgell,Resta municipis ABP Segarra - Urgell,Via Pública urbana,Delicte,Tracte degradant / vexatori,Ètnic/origen nacional/origen racial,Persona autora,HOME,42,1
2021,7,juliol,RP Ponent,ABP Segarra - Urgell,Lleida,Urgell,Tàrrega,Via Pública urbana,Delicte,Tracte degradant / vexatori,Etnic/origen nacional/origen racial,Víctima,HOME,36,1
2021,7,juliol,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Via Pública urbana,Delicte,Lesions (lleu),Ètnic/origen nacional/origen racial,Persona autora,HOME,48,1
2021,7,juliol,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Via Pública urbana,Delicte,Lesions (lleu),Etnic/origen nacional/origen racial,Víctima,HOME,48,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Cripta,Delicte,Robatori amb força,LGTBI-fòbia,Víctima,HOME,38,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Cripta,Delicte,Robatori amb força,LGTBI-fòbia,Persona autora,HOME,37,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Cripta,Delicte,Robatori amb força,LGTBI-fòbia,Víctima,HOME,32,1
2021,7,juliol,RP Metropolitana Sud,ABP l'Hospitalet de Llobregat,Barcelona,Barcelonès,l' Hospitalet de Llobregat,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Víctima,HOME,31,1
2021,7,juliol,RP Metropolitana Sud,ABP l'Hospitalet de Llobregat,Barcelona,Barcelonès,l' Hospitalet de Llobregat,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Persona autora,HOME,25,1
2021,7,juliol,RP Metropolitana Sud,ABP l'Hospitalet de Llobregat,Barcelona,Barcelonès,l' Hospitalet de Llobregat,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Víctima,HOME,23,1
2021,7,juliol,RP Metropolitana Sud,ABP l'Hospitalet de Llobregat,Barcelona,Barcelonès,l' Hospitalet de Llobregat,Via Pública urbana,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Víctima,HOME,29,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Horta-Guinardó,Barcelona,Barcelonès,Barcelona,Platja,Delicte,Contra exer. drets fonamentals i llib. públiques,Discapacitat psíquic/mental,Víctima,HOME,33,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Horta-Guinardó,Barcelona,Barcelonès,Barcelona,Platja,Delicte,Contra exer. drets fonamentals i llib. públiques,Discapacitat psíquic/mental,Persona autora,HOME,36,1
2021,7,juliol,RP Central,ABP Bages,Barcelona,Bagès,Monistrol de Montserrat,Muntanya/Bosc,Delicte,Danys (lleu),Orientació política,Víctima,HOME,58,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Hab. 1a Res. Casa adossada,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Víctima,HOME,49,1
2021,7,juliol,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Hab. 1a Res. Casa adossada,Delicte,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,Persona autora,HOME,60,1
2021,7,juliol,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Tarragona,Via Pública urbana,Delicte,Amenaces (lleu),LGTBI-fòbia,Persona autora,HOME,41,1
2021,7,juliol,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Tarragona,Via Pública urbana,Delicte,Amenaces (lleu),LGTBI-fòbia,Víctima,HOME,31,1
2021,7,juliol,RP  Metropolitana Nord,ABP Granollers,Barcelona,Vallès Oriental,Resta municipis ABP Granollers,Depen. Govern Local,Delicte,Ultratges a espanya,LGTBI-fòbia,Persona autora,HOME,14,1
2021,7,juliol,RP  Metropolitana Nord,ABP Granollers,Barcelona,Vallès Oriental,Resta municipis ABP Granollers,Depen. Govern Local,Delicte,Ultratges a espanya,LGTBI-fòbia,Persona autora,HOME,15,1
2021,7,juliol,RP Metropolitana Sud,ABP Gavà,Barcelona,Baix Llobregat,Castelldefels,Hab. Jardí,Delicte,Amenaces (lleu),Ètnic/origen nacional/origen racial,Persona autora,HOME,46,1
2021,7,juliol,RP Metropolitana Sud,ABP Gavà,Barcelona,Baix Llobregat,Castelldefels,Hab. Jardí,Delicte,Amenaces (lleu),Etnic/origen nacional/origen racial,Víctima,HOME,46,1
2021,7,juliol,RP Central,ABP Bages,Barcelona,Moianès,Monistrol de Calders,Depen. Govern Local,Delicte,Furt (lleu),LGTBI-fòbia,Víctima,HOME,48,1
2021,7,juliol,RP Central,ABP Bages,Barcelona,Moianès,Monistrol de Calders,Depen. Govern Local,Delicte,Furt (lleu),LGTBI-fòbia,Víctima,DONA,35,1
2021,7,juliol,RP Terres de l'Ebre,ABP Baix Ebre,Tarragona,Baix Ebre,Camarles,Hab. 1a Res. Pis/apartament,Delicte,Injúria (lleu),LGTBI-fòbia,Víctima,HOME,17,1
2021,7,juliol,RP Terres de l'Ebre,ABP Baix Ebre,Tarragona,Baix Ebre,Resta municipis ABP Baix Ebre,Hab. 1a Res. Pis/apartament,Delicte,Injúria (lleu),LGTBI-fòbia,Persona autora,HOME,18,1
2021,7,juliol,RP Camp de Tarragona,ABP Baix Camp - Priorat,Tarragona,Baix Camp,Vandellòs i l'Hospitalet de l'Infant,Via Pública urbana,Delicte,Amenaces (lleu),LGTBI-fòbia,Víctima,HOME,51,1
2021,7,juliol,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Hab. 1a Res. Pis/apartament,Delicte,Amenaces (lleu),Ètnic/origen nacional/origen racial,Persona autora,HOME,54,1
2021,7,juliol,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Hab. 1a Res. Pis/apartament,Delicte,Amenaces (lleu),Etnic/origen nacional/origen racial,Víctima,DONA,36,1
2021,8,agost,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Altres,Diligències informatives,LGTBI-fòbia,Víctima,HOME,25,1
2021,8,agost,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Altres,Diligències informatives,LGTBI-fòbia,Víctima,HOME,27,1
2021,8,agost,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Altres,Diligències informatives,LGTBI-fòbia,Persona autora,HOME,22,1
2021,8,agost,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Altres,Diligències informatives,LGTBI-fòbia,Persona autora,HOME,20,1
2021,8,agost,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via Pública urbana,Altres,Diligències informatives,LGTBI-fòbia,Persona autora,HOME,30,1
